Unnamed: 0,subject_hash,project,hip_flexion_median,hip_adduction_median,hip_rotation_median,knee_angle_median,ankle_angle_median,lumbar_extension_median,lumbar_bending_median,lumbar_rotation_median,neck_extension_median,neck_bending_median,neck_rotation_median,arm_flex_median,arm_add_median,elbow_flex_median,All_median,camera_name,RTE (cm),pelvis_tilt_mean,pelvis_list_mean,pelvis_rotation_mean,hip_flexion_r_mean,hip_adduction_r_mean,hip_rotation_r_mean,knee_angle_r_mean,ankle_angle_r_mean,subtalar_angle_r_mean,hip_flexion_l_mean,hip_adduction_l_mean,hip_rotation_l_mean,knee_angle_l_mean,ankle_angle_l_mean,subtalar_angle_l_mean,lumbar_extension_mean,lumbar_bending_mean,lumbar_rotation_mean
3896,5i-eQB3BLCb9_Ys1,Neurologic,6.704076261943217,2.352606910719148,2.560752941516508,4.733093711468043,4.132344894284914,5.271431858615149,1.452089568289228,2.223161557164684,8.408060988158416,1.5783511969859847,2.79571668496354,3.639819545092796,2.0671554907380827,10.653714292325777,3.626064091034821,21074920,13.214870714324489,3.745893,1.5373287,3.8714538,6.0121703,3.068433,3.2221017,7.477175,4.5509505,7.6063786,7.7486777,2.4175208,3.0906594,6.618952,4.713052,7.1295366,4.9705563,2.2121558,2.620756
3897,5i-eQB3BLCb9_Ys1,Neurologic,3.044391476895598,1.20002590367739,1.4708456764810285,3.459805420931368,5.498081452122091,4.9142713164834015,1.0644634204619337,1.352433034725581,2.258396858076688,1.5305986258694746,2.7532850687764387,4.221589640822031,0.964984269560044,5.350488005733309,2.4883889763012426,21132272,10.023783660046588,1.8036654,1.1957598,1.3954849,4.2269173,1.5586464,2.0331333,5.8487844,5.1336303,4.094688,3.0079467,1.6611115,1.9610913,5.157935,7.434837,4.096421,5.5768895,1.3933239,1.7180828
3898,5i-eQB3BLCb9_Ys1,Neurologic,7.670664082063277,1.4036235618801232,1.4848746850267232,4.332909553031762,2.674038253236339,10.0953463585894,0.9170959565212232,2.0187912745314933,7.3885185306080094,1.3429834189809762,5.677028498479958,4.002998977963002,1.2496208927497294,4.710183954671017,2.6098061837445745,21132272,10.366087260259205,0.7870187,0.95874965,2.781516,9.520843,1.2685968,2.0277376,6.126528,3.500813,2.9360158,5.667866,2.2591162,1.8169569,5.8556933,3.5941768,4.534339,9.542417,1.0859892,2.0034823
3899,5i-eQB3BLCb9_Ys1,Neurologic,2.766215635478096,1.288274549473459,1.621848058458342,3.116394922187543,4.509762171718158,5.568234802504713,1.3221362243317936,1.3535234417218112,1.9527570580781413,1.770605196617752,2.063644569614745,5.590959884661997,1.0231451870354331,9.623822469078757,2.394391136296958,21132272,9.100292708478555,1.9733455,1.2356235,1.3677418,3.988224,1.4916905,2.0919313,5.895823,4.532018,3.7895277,2.7178447,1.5198171,1.7975459,4.637403,5.32612,6.3823514,6.4885106,1.5437863,1.6222565
3900,5i-eQB3BLCb9_Ys1,Neurologic,2.825168962284874,2.1418470058355283,1.7604680310860543,3.3640557872622727,5.655254022502221,6.237189175427289,1.3395095053318264,1.9936082622368825,4.049769990956261,1.380224707042422,1.5328765150606405,4.895592054340741,1.4088342034322392,10.928354544627169,2.717576024174249,21132272,10.206303077242143,1.839561,1.4649951,1.5771868,3.4204652,2.1737323,2.150803,5.9192166,6.3677545,4.471769,3.4942293,2.4405048,2.057812,5.443344,5.83952,11.458839,6.580759,1.4727373,2.4531717
3901,5i-eQB3BLCb9_Ys1,Neurologic,6.361038409589579,1.2371710281976462,1.6416350625396476,4.3308740288269,3.30039130755933,9.776211018160543,0.7922357105212071,1.1185771023011315,6.760677340759242,1.1060267591223532,5.011647242445206,6.4014305727222345,1.2094852201581463,2.685784183677208,2.7664178812385423,21132272,8.804951415260845,1.076659,1.071737,3.2076418,6.6857142,1.5646577,2.9786608,7.216563,6.257623,3.48795,6.1015997,1.7780714,1.3874443,5.240343,4.061576,4.6361737,10.336907,1.1166487,1.2411351
3902,5i-eQB3BLCb9_Ys1,Neurologic,4.343594847933509,2.938271200381513,2.287225161330705,4.973686221292013,3.715233519116917,4.939666085069807,1.4040023102398649,1.8467455215595805,3.4921231058712543,1.2685472931253556,3.944379312374698,4.596547442567137,1.471224164062986,26.775914221854435,3.257222713381829,21132272,15.1818909701332,4.8744736,1.8941565,3.598297,7.579254,3.0872083,2.7229507,8.665537,5.47477,3.6845329,5.458944,3.429467,3.0369928,11.895566,4.155201,3.9086683,5.157452,1.6606759,2.4228806
3903,5i-eQB3BLCb9_Ys1,Neurologic,4.252416947170143,1.3806107715501843,1.2319401639542924,4.231664206441163,4.492789058558612,5.023787546676174,1.5618886861068415,0.9314858686695918,6.491542726524259,1.2791891276195944,1.8814868513036755,5.779793742505785,1.0986884893182045,2.621191323090106,2.3648889858838453,21219799,9.29691126199026,1.4320164,1.2899992,2.8371542,5.913116,1.6629868,1.361586,4.561983,4.3188953,4.7841134,4.0674763,1.5314091,1.8215755,5.55989,5.522088,4.128373,5.3145747,1.7089716,0.98949116
3904,5i-eQB3BLCb9_Ys1,Neurologic,3.00929697628576,1.289563736532622,1.7786410383440516,4.477527160767218,3.1204262869288595,3.201125625584948,1.109265047713888,1.357794363117942,4.73772468665967,1.00844982862335,3.6073200282997626,2.3594360362588502,1.1017569280881716,3.714278326723713,2.203075265826012,21219799,10.987629669360835,1.2866629,1.1756948,1.356214,3.6005015,1.5067389,2.3375907,6.2367396,3.808469,5.567706,3.628441,1.5100862,1.992333,5.3516026,3.8302925,2.9507737,3.7356277,1.328429,1.6366266
3905,5i-eQB3BLCb9_Ys1,Neurologic,4.5601060670452735,1.3551116578854847,1.533212128090037,4.231583029079554,4.775365180019244,5.486493677917479,1.6150379551390328,1.526395607971,7.516218975471902,1.2364618534974678,1.2483183361855348,6.456776627267117,1.3666534982579177,3.1052654050395447,2.546457072814816,21219799,11.26875400870201,1.7654419,1.3808639,2.601921,4.9898024,1.5347929,1.7242022,4.0949683,4.561099,3.120238,4.921146,1.6016966,1.8502508,6.337217,5.67487,5.1473107,5.812029,1.7706102,1.5901773
3906,5i-eQB3BLCb9_Ys1,Neurologic,3.767610235153932,1.2935780128176426,1.3442364717004518,3.562573321284892,3.1475449657521803,6.138827064870554,1.658535864917788,1.1399511404831646,9.136981747732127,1.8667715759427184,1.9171246056221107,7.533020301221686,1.4767793277405656,3.6181661171596953,2.5554068353257886,21219799,8.758752120851533,1.5385057,1.2860645,2.8756647,4.6413255,1.558091,1.6443592,5.165293,4.1734924,4.753854,3.9577534,1.4974366,1.7223574,4.470323,3.4051833,4.4486957,6.4102464,1.9093235,1.4484273
3907,5i-eQB3BLCb9_Ys1,Neurologic,1.824043977703208,1.5572259497633485,2.1653499694209244,4.31394452868217,3.952897844830097,3.5975378941787666,1.143268964282715,2.174777645930024,2.781869725237782,0.8016126941134135,3.724283157722833,2.6457209410905063,1.000361873807312,3.704438880302697,2.174777645930024,21219799,10.536625568445256,1.4124509,1.1578636,1.2570454,2.3814263,1.6291245,2.5470912,4.2736683,4.661588,4.4836364,2.179032,1.7338271,2.7103338,6.503977,4.1104755,4.244464,3.844585,1.3784229,2.3098245
3908,5i-eQB3BLCb9_Ys1,Neurologic,2.8611888147273485,0.900627635636571,1.561066375260263,3.4709680571797685,2.996631451011958,5.917644360914226,0.9864671822718266,0.8257596968921642,7.940351854083149,1.0828102254235288,1.024091461166494,8.166092924591954,1.2287946470254174,3.194894147940281,2.152470303026036,21219799,9.452166049301622,1.3199674,1.0000151,2.0052888,3.5724518,1.1443435,1.9497914,4.6967444,3.9760768,3.6786327,3.1999695,1.1336173,1.4670728,4.0059247,3.6412568,3.43182,6.0331745,1.2576091,1.1972003
3909,5i-eQB3BLCb9_Ys1,Neurologic,5.686664944690449,1.969686795098444,2.754793485708945,3.219674101156276,3.0496298935006587,4.557376672200534,2.052543618053735,1.874497911831454,2.324428612363549,1.829938529044134,3.0572731335427945,2.1864506019222727,2.2804662343178523,5.110553640232196,2.867996023027368,22047081,7.593986735235229,3.4870377,2.0583937,2.3131888,6.1899056,3.0135689,3.9927938,3.0366151,3.5921433,7.0607095,7.0149026,2.2513006,2.630085,3.9956179,3.3232067,4.456494,4.4534955,2.3422768,2.1554143
3910,5i-eQB3BLCb9_Ys1,Neurologic,5.083616729992632,1.5450752970106547,1.635327834653277,2.228828080405572,3.3153024126570068,4.895715580572221,1.0335115335969889,1.5293675272220912,4.042871222659629,1.645267381550082,4.423281393369844,2.2380975158209,1.4071357374072733,5.626705891649872,2.480244266487458,22047081,8.719055645114643,2.4536371,0.8157298,1.4787828,6.161884,1.8487376,1.7653991,2.931831,3.1211247,3.4330986,4.2991614,2.0769186,2.3672967,2.5170043,4.358889,3.7418613,5.2525325,1.1643077,1.9631882
3911,5i-eQB3BLCb9_Ys1,Neurologic,4.323508066062152,2.668872576415773,2.9883842902598032,2.7182480616115066,2.7105852731421174,3.646983811971616,2.244444134230822,2.014214893613786,3.048090813561664,1.3307863657317227,3.210167718051461,1.74043310578864,3.176320947151476,5.688865102226188,2.8315120967590763,22047081,7.456244434595854,3.0389812,2.0659232,2.1384103,4.8412375,3.5045445,3.6291041,2.6287334,3.277216,6.348253,5.6882887,2.4146,2.9179132,3.7953494,3.4748158,5.3393264,3.5635118,2.5713162,2.4596891
3912,5i-eQB3BLCb9_Ys1,Neurologic,5.40929343538143,2.402437564782496,2.463009581641394,3.4952202874773266,3.4936281274211667,3.4480910538766825,2.2434301273899298,1.7934702848165005,3.1748998230769434,1.5486586174666563,3.356551532526511,1.983022347998021,3.337749552235515,5.7491547626874615,3.037096550445236,22047081,7.442813897433176,3.2315102,1.7543854,2.4789557,6.0788984,2.97317,3.5364673,3.7716737,4.133059,6.567326,5.6464825,2.2339935,2.3381858,3.4369934,3.6715117,5.5306015,3.7515593,2.4826329,2.6476002
3913,5i-eQB3BLCb9_Ys1,Neurologic,3.814973506077546,2.913359049824745,2.4102804026865607,3.1087214567982007,4.8466105869674685,4.882647230202741,1.889649363418702,2.3232300776662784,6.153016204856773,1.5919409135696416,5.374044442209007,4.409229272824238,1.937527821495475,5.405207758202271,3.3909287876064784,22047081,17.61555588434436,10.068881,1.7286761,1.8949163,4.33386,3.2826219,3.142474,5.100519,7.065945,5.818921,4.0193896,3.5151103,2.4622388,5.4785676,5.259543,5.991683,5.9746547,2.078925,2.5297334
3914,5i-eQB3BLCb9_Ys1,Neurologic,6.477966010034478,2.743958439524852,2.376872111961692,2.7454819433129694,2.61267795662786,5.534837787677748,2.16072055744129,2.232631504595348,2.662266205047345,1.805621103136236,3.392666627027383,1.9659542524578275,2.313116600648652,6.416693174393618,2.837119624102176,22047081,7.872368552234555,3.2318962,1.5667512,3.2863553,6.768353,3.0022504,4.1071124,2.8867033,3.13371,5.5438232,6.688535,2.4590256,2.1116197,3.1215663,2.8977838,5.5459337,5.87919,2.3114352,2.6643033
3915,5i-eQB3BLCb9_Ys1,Neurologic,8.638641872730874,1.937071020323124,3.090634797597081,5.04570139445137,5.194396735604966,5.402829366511331,1.41132256764273,2.951335234719724,3.3465844828139124,2.825649998354653,5.000765187761195,4.275233073333477,3.2075819641168604,5.949373913135075,3.9271448926913273,21074920,15.398968131687573,4.238655,1.4082652,3.4193187,10.0386,2.4822807,3.295271,8.267389,4.2886147,7.1687455,10.893314,2.450368,4.462714,8.926222,8.190662,7.1075907,5.503206,1.709641,3.757874
3916,5i-eQB3BLCb9_Ys1,Neurologic,3.1889378404448228,1.9954439251449976,2.038000181268974,2.647979769655048,4.059607190613002,2.1636026223233515,0.9596887657692776,0.9704032164807758,2.058226981177749,1.5848010109074844,1.2616140350362322,3.433986001804231,1.7784155245229962,3.1576859033428843,2.2404664137730363,21074920,4.264688314841743,1.6895826,1.5203785,1.9821376,3.1599295,2.3153245,2.160967,3.491705,4.485264,4.098238,4.1990685,2.1196923,3.0052598,5.1192236,5.2782717,5.1168866,2.764922,1.3225871,1.3190536
3917,5i-eQB3BLCb9_Ys1,Neurologic,9.252980948650308,1.8107240746790645,2.513744546720448,3.215738971393264,4.957262300174379,10.632955766810047,1.280579626077091,3.206248733845148,2.918464874297936,2.761057262518408,3.5122796275901984,2.76118264961252,1.8312234678118515,5.807829092238625,3.2481160282539534,21074920,12.019051927969224,1.8812568,1.4330003,3.6285856,8.84601,2.093537,2.166298,5.252199,4.1517987,5.438259,10.304696,2.4458475,3.6769197,4.803802,8.146339,4.9713564,9.237278,1.6865654,3.2479017
3918,5i-eQB3BLCb9_Ys1,Neurologic,8.855135710657176,1.950202762542968,2.738999073352139,6.193639732328442,4.653414498745647,9.82623890910516,1.8012796879989137,3.8310205091509832,3.806113799328355,1.78511904341873,3.896306508067807,3.1926091628696662,1.9199416190780485,9.882499334133987,3.712174958134964,21074920,15.950629266897066,4.725398,1.4134885,4.395189,9.921583,2.6639926,3.9249554,9.661569,4.793852,4.5859623,9.892682,2.3789253,3.015066,9.278423,7.4257736,4.7249374,10.1186905,2.0760326,3.9178817
3919,5i-eQB3BLCb9_Ys1,Neurologic,2.508448927875222,1.997804628683389,2.1620355709949366,2.6309781718534846,3.942753473523551,2.2373339879605427,1.2887875956069288,0.9677547703719722,1.972409092470217,1.8250370945517824,1.654952544725098,2.708234116471832,1.393837108464966,2.8948585654394083,2.1546177363994,21074920,7.035981324842072,1.9838787,1.8241737,1.7453611,3.1030602,2.7621546,2.4305696,4.568817,4.311132,4.8318987,3.1790783,2.0764604,2.9910724,3.8649528,5.4844704,4.397294,2.9820487,1.8443301,1.2062956
3920,5i-eQB3BLCb9_Ys1,Neurologic,9.786882139244272,2.099764545538707,2.407102061195502,4.105091225968591,3.7978801924470753,10.306909768997569,1.9697664517747528,3.241152378066777,3.245750110454058,1.7817239585448297,6.033300059393527,2.0117013732724747,1.590486290574552,3.879796684748865,3.2425419154588297,21074920,14.467793506290588,1.717043,2.3341205,3.9813476,11.2197275,2.2514536,2.8442008,5.46942,3.7725277,5.1309605,10.610107,2.5644689,2.809289,6.5402684,6.883606,4.193275,10.711937,2.572789,3.610853
3921,5i-eQB3BLCb9_Ys1,Neurologic,7.925656098842395,1.947847869709313,1.9671187096915048,4.195448083029776,5.100607202292562,10.648171240658945,1.361235911726468,3.448224270145664,3.4699714755578785,2.611374284806153,2.3243970958400006,3.250828676297336,1.2048435804141664,3.328251493945859,2.992658040083761,21132272,6.239842254407763,1.7427607,1.0864357,3.0422163,7.4061403,2.2363546,2.1710818,7.020466,5.9611,3.6653235,9.292985,2.4133768,2.84777,7.4275846,6.351809,5.757975,10.986253,1.6760403,3.662074
3922,5i-eQB3BLCb9_Ys1,Neurologic,7.462320602089354,1.425020735261182,2.990389128533488,4.830313658762874,5.4168907877297405,6.765186349935649,1.156981658225817,1.0182191463147563,1.7303876486754797,1.33327058145642,1.0121122130981874,5.500022405555008,1.1174768403821014,3.007530702321747,2.6290226350568924,21132272,4.563158617320756,1.1665863,0.933079,3.2169008,9.083888,1.2629669,3.1962538,6.764135,6.730877,3.9783506,7.113312,2.2870343,3.9503577,8.741019,6.435455,8.16851,6.673566,1.3389511,1.2728412
3923,5i-eQB3BLCb9_Ys1,Neurologic,6.572737432025296,2.541794115311775,2.271850573869356,6.624059274858493,6.202057416953521,9.20036273906565,1.434017218788241,2.9248827776924577,3.0386811302608727,1.7643412367209632,1.715191601566783,3.7742816185446513,1.2115696890003638,3.9375970421133,3.085111062146386,21132272,6.534000851435396,3.4373724,1.384389,3.206736,6.6860957,2.650639,3.0447536,8.009609,5.268211,5.7376885,8.708672,3.4209573,3.072672,10.0061655,8.85671,5.767123,9.837989,1.8096029,3.1117868
3924,5i-eQB3BLCb9_Ys1,Neurologic,7.89937816169114,2.7132746005199486,2.831557064083889,9.052851834890536,5.614817421051253,9.34727644533226,1.431173351437364,3.5406126234355897,2.787485112827041,2.669328901943724,2.3555047298254124,4.794040416616913,1.9306961091437365,7.807397577608381,3.9729248367327705,21132272,11.240802204392027,6.554784,2.5617936,4.6790724,9.537272,2.820041,3.8362134,14.942016,4.9648604,6.9522676,9.157942,4.1373196,3.5152843,10.568316,8.105564,9.58836,9.090252,2.2376785,3.7569573
3925,5i-eQB3BLCb9_Ys1,Neurologic,6.239744085338518,1.657530418757664,3.3532720064859807,5.2685252458772815,4.910925861749921,5.365482673785905,1.1023859659425328,1.106526001682752,3.0825232617489133,1.2218218353581465,2.0056128033193006,5.483727177878907,1.404462520122198,2.47714649652145,2.7564601765397145,21132272,5.10185557024843,1.1927736,1.096803,4.5758386,8.233592,1.494808,2.7266526,8.85,7.0586705,4.7681847,6.603999,2.6979055,4.578266,7.585177,5.9410143,6.153222,5.5885806,1.3742449,1.3094223
3926,5i-eQB3BLCb9_Ys1,Neurologic,7.950796023041452,3.0034565149700527,3.609419579343632,6.707120646217093,6.263982020654549,7.753574851148834,2.069177979554008,2.8083842552116987,4.90772155484811,1.991373104481762,3.6018341005585746,4.1661684715646015,1.59006843241203,3.8742002786129377,3.776082393764242,21132272,26.220130689246524,8.926442,2.9062078,7.8841143,9.3932495,2.8014932,5.086141,10.743409,8.597264,7.2906113,12.409167,4.982205,5.586934,10.610274,9.613223,8.386371,9.332002,3.1681597,3.0390644
3927,5i-eQB3BLCb9_Ys1,Neurologic,4.807059770522469,1.1241211155699942,2.445127683953652,4.063622107727452,3.680633870221172,1.7814595177043402,0.8216865868127028,1.4868610539108784,2.317082275756556,1.083954781525576,1.307390419596078,6.6324277406617655,0.9309275368875736,2.295464428665214,2.15054805479973,21219799,9.036529564493438,2.0251052,0.83658934,2.5307417,5.950326,1.5154839,2.4559793,4.5666957,5.4845896,2.257709,5.8211966,1.2979714,3.1980093,8.346249,4.5963507,4.48381,1.901541,1.0115755,1.697307
3928,5i-eQB3BLCb9_Ys1,Neurologic,9.274102388374947,1.4317736297024912,2.179639122388956,6.114886353359286,4.356173936197178,8.122370134847008,1.2697001021150789,1.1953082110973474,4.163293871078372,1.8230335883644249,2.9050334372616584,2.9529545080236024,0.960825093470038,3.301440487244895,2.719582021942581,21219799,8.542528438521039,1.4389377,1.238843,0.9833406,9.65307,1.5846796,2.5534291,7.865093,4.725333,3.3107176,9.215043,1.5108479,2.2200725,6.1487055,5.4833884,7.109671,8.155323,1.5045934,1.7904606
3929,5i-eQB3BLCb9_Ys1,Neurologic,5.355877536818652,1.6059442026899475,1.874541832908029,3.6952796212547008,4.043804074942777,4.766264101023984,1.1673437499727897,1.892244110736112,2.356259090300328,1.5671414502821368,1.5259493451698705,8.334022336439276,1.0528681289661614,3.1630438036026103,2.4894206330105453,21219799,8.392548551538669,1.8148385,1.2149981,2.688813,5.34071,1.8479733,1.8538074,3.8498163,5.407466,3.1320086,5.7572937,1.6203178,2.3196142,7.621713,6.9143248,3.9743998,4.744276,1.3027713,2.0244071
3930,5i-eQB3BLCb9_Ys1,Neurologic,6.268308457846313,1.7225034881455712,2.037329815977561,5.651875152375154,4.714367070585348,3.162874304278088,1.4502802075997816,2.651825421735426,2.900643107328004,2.3680742247258086,3.642294326780013,8.966730860040586,1.2695960924532887,6.93491706502549,3.174401692588752,21219799,7.029335615676572,3.5088794,1.4308617,2.7788637,7.2908163,1.8065977,2.5903673,8.52794,4.7471952,3.6449919,8.36923,2.3163152,2.6479294,10.405405,6.5480337,3.715509,3.3633668,1.8044467,2.9803247
3931,5i-eQB3BLCb9_Ys1,Neurologic,9.873337648388878,1.4113782689384384,1.9387293280566729,6.311801666795126,3.430958246122441,6.30460255362311,1.3938822699293003,1.5801504076103603,7.132395507177479,1.603717696460082,5.756497068206234,2.644772892520626,1.1119756377733918,3.4216834817298225,2.7402633536934973,21219799,9.111510561657548,2.1592433,1.3978821,1.612307,9.803011,1.832122,3.1524427,8.785752,3.3446662,5.7359767,9.381366,1.5820744,1.9156799,6.3727064,5.4462423,6.6119804,6.428011,1.5945207,2.1829677
3932,5i-eQB3BLCb9_Ys1,Neurologic,4.963096777413703,1.2880984122219783,2.0300825282281485,4.357354441634538,2.9904714182508063,2.7566567556988217,1.1091058566734928,2.423813772003792,4.134299995051276,1.0926201664097657,1.2297501874615189,8.861498430895718,1.0481685928743707,2.739139286005737,2.41201260394069,21219799,9.5544295870883,1.4624578,1.2242578,3.285316,5.5116844,1.6124294,2.1435483,4.922837,4.346819,3.0011842,6.2587,1.6560056,2.4825883,7.988184,5.347137,4.1836386,2.9131541,1.3286736,2.6314523
3933,5i-eQB3BLCb9_Ys1,Neurologic,4.7048245327191776,2.8007441325582345,3.2270385432592046,2.526154746696301,3.65563816595037,4.381206412006886,1.865367124783731,2.190805101886711,1.9687447354523653,1.161415415398849,2.0164188154229112,1.943926339829564,1.3882760531896423,4.119238923086759,2.6737581483326,22047081,5.193947537179441,3.0431175,1.6486909,2.4882884,6.585572,3.6988056,3.5262077,3.5987558,2.9864519,4.8338842,4.994118,2.3642015,3.7348545,2.8800988,6.5866246,5.97419,4.7830434,1.9745201,2.9458377
3934,5i-eQB3BLCb9_Ys1,Neurologic,7.924721810526995,2.371559125868424,2.847966197885301,2.741502994095584,7.026805403561968,6.002095270566022,2.240439266229145,5.110114840825917,4.603308990864724,1.7435632517650623,4.233857371242802,1.99818308316717,1.7751111008690192,3.6152890950896936,3.267681079717415,22047081,5.863315621929818,3.5683181,1.4200605,1.6925943,6.737778,3.1467943,3.1189277,3.4575133,7.537355,6.4836974,8.348105,2.142349,3.4648094,4.178679,7.6074414,2.4923806,6.368531,2.2575347,4.680616
3935,5i-eQB3BLCb9_Ys1,Neurologic,5.800724264125072,2.0994646544126585,1.8993951658924184,2.258345088400892,2.975845006322932,5.618716135267565,1.5564984588306578,2.992186375711911,1.3304560094082585,1.501536498209468,3.806462613717441,1.8427821669840112,1.3880287339639965,5.045392141043764,2.404110279080588,22047081,5.179802309004933,3.364154,1.1259074,3.0453753,6.1876297,3.2554064,2.9869733,2.820011,2.7921035,3.9133203,4.8996906,2.059533,2.0517693,2.396973,5.451329,5.242127,5.654464,1.7845113,3.4313664
3936,5i-eQB3BLCb9_Ys1,Neurologic,4.397141263513747,3.285241320351639,2.216059629833261,5.217775786221381,4.1519050795719314,3.7049530955242647,2.7014419600148827,3.65079897577454,2.518429736110647,2.833667397272684,4.11041647754891,3.134196130617564,1.9219609435960268,11.622409952183126,3.482536257876865,22047081,6.132574387510649,4.5513644,2.2435946,2.492945,5.4487514,4.5455756,3.5886369,6.0330253,3.323535,5.266727,5.4478955,3.130134,2.3701186,10.427073,7.3586416,5.415056,4.190677,3.0390515,3.8227177
3937,5i-eQB3BLCb9_Ys1,Neurologic,6.938601048752818,3.374322822240715,2.26654586907502,3.094348342545615,4.615632846431087,4.315687065287687,2.275029161631508,3.476938247577748,1.5139168152942932,2.0068267584961528,4.2546451549965525,1.8251301858540168,1.6402811571755105,4.5687135978843605,3.1877271843213446,22047081,6.379341776363908,2.6418648,1.7071021,1.5909752,7.64225,3.3789947,2.6773925,3.7134192,5.5121026,4.4476585,7.7794366,3.2301786,2.8061242,4.215372,5.727116,2.7623951,4.7219796,2.6039057,3.4586098
3938,5i-eQB3BLCb9_Ys1,Neurologic,3.6365337859555193,3.215399343964629,2.488116672607838,2.447152322254009,3.195308328675335,3.5022712130729845,2.29771138730687,1.75525186494811,2.433739686390222,1.425478620845801,2.905493060031474,1.6096072657559566,1.83138074549755,4.0381548069165065,2.623778515381788,22047081,5.84265693962612,3.2823648,1.9799783,2.4215226,5.200014,4.3782473,3.142593,3.5426238,3.027643,4.50451,3.7827353,2.5731316,2.6835964,2.730856,5.5981164,5.3483863,3.9711604,2.8201938,2.6474068
3939,FQGi0UYUaiGVxRHR,Neurologic,3.292445042274623,1.354853477039202,3.080111334518137,5.621233549705555,4.539332677048685,1.259076162065484,2.037567156855188,0.780472919270368,1.6176867428969832,1.0845890654870811,0.9481358804801668,1.894719794750393,1.4725327920118367,1.4973392003010273,1.833967244951641,21074920,2.1915045462743965,1.045543,1.00025,1.4739964,5.809761,1.5189401,5.3192735,13.714157,10.904424,5.448188,1.9015136,2.1122785,2.0822468,3.1719093,2.6320875,4.869493,1.8736748,2.0408158,0.9406894
3940,FQGi0UYUaiGVxRHR,Neurologic,2.398492131951923,3.929583602423591,2.593619264615843,2.1923612966637807,2.7651346955839387,3.2839823271317607,1.3703569752189306,1.4677869129284726,2.3212699819471383,1.6848325497265924,2.261699141871865,90.58587662803735,52.6035573577965,15.418846965246658,2.711898880506732,21074920,4.09965791263848,1.7508912,1.5321324,2.185804,2.703366,3.7415657,4.2670784,1.8647635,4.0071425,7.3647766,3.362589,5.3015265,2.2978415,3.8699093,3.9299583,3.2726862,3.9015183,2.168429,1.7034382
3941,FQGi0UYUaiGVxRHR,Neurologic,2.1736702510995283,1.9102355193649367,3.222525703046572,3.2457490373392086,4.158640203051675,1.6520329246846213,2.9181107278319223,1.44593421299922,2.420054929109784,1.2654149647096942,2.1942147456601,1.6578376981126997,1.372044355350406,2.049225712206507,2.1629975983636287,21074920,2.888349102799185,2.7079833,1.5449876,1.4609091,3.178518,2.6013546,5.2598357,6.62662,7.405214,5.690477,2.7742877,3.1352687,3.322916,3.6951313,3.7525716,5.4957247,2.2189803,3.3622777,2.17383
3942,FQGi0UYUaiGVxRHR,Neurologic,2.15755079569154,1.7800199730806718,2.1203604394915923,3.0018189333211933,3.986422713368328,0.998549927113195,2.049706133500514,1.0132447199484649,1.6344619461936538,1.7055352262039598,2.943511811446548,1.3555398952906277,2.326423145729669,2.2307805524029547,1.9928910112961773,21074920,3.4785995677160746,1.2011557,1.5923332,1.2450856,2.4069695,2.4327648,3.115529,3.6348846,5.581898,6.461116,2.8560727,1.8409282,2.140058,3.3894243,4.3360367,4.615344,1.2088608,2.100089,1.0900116
3943,FQGi0UYUaiGVxRHR,Neurologic,2.6396999690291114,4.385199386398459,3.4892579408355893,2.0406023478009776,4.894270545045621,1.607776979974859,1.192601648966857,1.6077426621402335,1.7312327306239486,1.9222459997682355,1.6438108535091454,1.438922210149746,1.4871327101919705,2.839762899300852,2.247903914320993,21074920,4.388922164579358,2.5260086,1.217609,1.9057131,3.214751,4.3285522,5.2078576,2.7408402,5.0949616,5.334038,3.5982046,5.028819,3.3951876,3.3240724,5.9406714,4.4168353,2.2989638,1.7246722,2.4769418
3944,FQGi0UYUaiGVxRHR,Neurologic,2.966773214554728,2.286097746430942,3.123800532708507,2.62986789316648,4.537229076334052,1.6594729099766528,2.311863503359344,2.340348921491097,1.5085297622142677,1.7078561882609884,3.805903542803228,1.2588930284992303,2.712570779588133,2.136731523152933,2.405122586577822,21074920,3.4770340081745545,2.8907068,1.1961232,2.3928173,2.5904706,2.8647816,5.4122396,4.747022,7.1819787,7.0220237,4.8712444,2.4652853,4.306201,3.4476001,4.3924866,5.2039776,2.420361,2.2444575,2.8349018
3945,FQGi0UYUaiGVxRHR,Neurologic,2.867102583462878,1.8828025196252496,2.031158587429023,5.364832102556401,2.857333990989136,3.137246077289781,1.3587498027154534,1.4598620203229096,1.9927193154179648,2.2167161732660183,1.486463702408556,4.66639746514953,0.93261833187836,2.8675462393410087,2.2469940450209407,21132272,1.8768519786052955,1.3316121,1.4904314,2.5555875,3.556045,2.1461515,3.5999382,8.773179,5.821959,6.807472,3.8304753,2.6051943,1.9228069,5.3518925,3.2837007,7.3444347,3.6457384,1.7626867,1.5637645
3946,FQGi0UYUaiGVxRHR,Neurologic,6.622986799068877,2.608389099061847,3.6926259580217273,7.707795168806248,12.8770673436882,4.997866330453991,2.2789613661634585,3.2939030404434635,3.490781199820672,2.3635003513973416,2.069781302108725,92.6504792642324,56.58588148219005,36.74847817692923,5.292579669004055,21132272,36.94504616690744,6.3937926,2.9907782,5.3533115,8.479447,3.137165,5.374996,9.896331,11.191064,19.150356,8.801679,4.501224,4.038878,10.294628,22.296892,17.223627,5.2568545,3.408525,3.9073055
